50,2070 0.457159149451,634 0.392730820932,275 0.387044878181,651 0.36089887802,292 0.281765732638,392 0.240146118581,239 0.239513131162,763 0.226338819956,2278 0.214643985201,3075 0.197242215692,141 0.193818813206,1830 0.179788536179,652 0.171357420236,3156 0.166320983281,2965 0.165533548555,2714 0.165386546907,1831 0.163757688081,208 0.160870255053,82 0.158508279825,2781 0.153781801394,3169 0.152497048349,1811 0.148129598315,2532 0.146671244538,249 0.14661647894,798 0.145085705859,3168 0.141786285066,1457 0.14099734313,657 0.137091370415,2412 0.136872696366,2114 0.13641507244,2288 0.135464239887,2570 0.134041501896,987 0.130966456619,1927 0.130622207238,2530 0.129825188062,2552 0.129632864933,2976 0.127163119173,891 0.123981210438,797 0.119920896402,3134 0.114452906956,1795 0.114281020327,2293 0.114015021812,2685 0.113627422407,1935 0.111039919387,626 0.11050732786,1601 0.110168354271,1367 0.110107431727,655 0.110070672826,2723 0.10803366326,2175 0.107138225378,1680 0.103723784472,1937 0.102237535303,3012 0.10201194054,1627 0.101555088492,1302 0.100624853251,2516 0.10056241265,1136 0.100316080464,1699 0.0995806941734,2032 0.0991654420453,1675 0.098007803821,1681 0.0975883607843,2497 0.0975393215846,2575 0.0962076603918,1158 0.0953699688112,656 0.0950214021245,1846 0.0948338747717,2157 0.0937651513937,1569 0.0932925525134,2139 0.0927896762748,2952 0.09237302362,653 0.0922103401319,2631 0.0918561787576,2664 0.0916672314195,1289 0.0915800918841,2990 0.0910578175279,1825 0.0904991376491,2258 0.090357920695,2484 0.0898246524337,2140 0.0896883127737,1514 0.089581190282,975 0.0895436805844,1828 0.0890492777433,1960 0.0889082367406,2967 0.0885601501697,2973 0.08841175678,1988 0.0874791205284,1959 0.0865398433435,2519 0.0861826571124,2882 0.0860496153009,2182 0.0858526303499,2865 0.0858183166369,1852 0.0856804085618,1085 0.0848788155924,1168 0.0847553488357,2645 0.0842172962348,1032 0.0840551478161,2455 0.0838233878598,1064 0.0835892943121,944 0.0827419720058,1262 0.0824938392692
51,3075 0.249172909373,392 0.240146118581,270 0.226654947433,763 0.226338819956,2022 0.206708700559,3156 0.199978648457,2085 0.199141930026,141 0.193818813206,2872 0.175474185717,2570 0.16944479433,1964 0.167362740186,2714 0.165386546907,82 0.158508279825,1811 0.148129598315,249 0.14661647894,2068 0.141389414121,3006 0.137535814496,2973 0.13745126334,371 0.133682732025,2723 0.133495330811,2365 0.129517701761,2725 0.128112003845,1952 0.124874658606,1752 0.117613946907,2266 0.116613347069,2863 0.115946267866,1601 0.114920519717,1795 0.114281020327,2685 0.113627422407,2557 0.113342852045,2450 0.112942153651,2128 0.112069054332,1367 0.110107431727,1342 0.108361624215,2175 0.107138225378,950 0.107100331729,1728 0.105147068591,804 0.102566838626,1302 0.100624853251,2277 0.100391037349,1660 0.100137533687,2373 0.0994807175525,1957 0.098574247669,2645 0.0977075841074,2497 0.0975393215846,2830 0.0975161946443,1158 0.0953699688112,1924 0.0939410060119,2579 0.0935179437007,1569 0.0932925525134,2952 0.09237302362,2664 0.0916672314195,2838 0.0915371515777,1825 0.0904991376491,1828 0.0890492777433,2007 0.088871584623,1884 0.0887374541366,1988 0.0874791205284,1810 0.0869225680279,1468 0.0864488940242,2740 0.0859061812182,2182 0.0858526303499,1852 0.0856804085618,2114 0.0855200421898,2433 0.0836452878326,2881 0.0831118845046,3153 0.0827300724491,2522 0.0825545446774,1262 0.0824938392692,3152 0.0821777930984,2498 0.0819380170942,2417 0.0817459542889,2785 0.0817215314001,2017 0.0816566512844,2069 0.080953524041,1851 0.0797329399396,2895 0.07959667651,1923 0.0787419998043,2325 0.0782513081772,2700 0.0779369455894,1753 0.0775029232246,303 0.07697600683,2896 0.0751546703133,1374 0.0751065750803,1708 0.0747453270662,3061 0.0734226146114,3059 0.0730952448671,2667 0.0728291580824,2226 0.0726967877892,2289 0.0714284529624,2669 0.0713502859008,1684 0.0708587513012,2262 0.0707375442605,2647 0.070556640069,2914 0.070089424046,1658 0.0695427403737,2942 0.0686517711329,2297 0.0679441619912,1025 0.0666672349858,1665 0.0660672636001
52,1208 0.20581831262,757 0.200530196438,1329 0.184311277346,238 0.175399040286,557 0.174705853123,1207 0.173382495789,2725 0.158023582467,2721 0.144938159128,633 0.125058595204,1812 0.119881502786,643 0.117856698644,3051 0.102699741954,1870 0.0914392090429,3061 0.0905653197726,1030 0.0842323931182,2749 0.0812737013457,3070 0.0753216203889,678 0.0750153763528,1716 0.0745098700171,1894 0.0745098700171,2844 0.0735350207278,1380 0.0709566496885,2767 0.0703883260727,2349 0.0688410224112,2062 0.0667931708802,2057 0.0663677445957,2914 0.0626464081318,2549 0.0617266839254,1541 0.0613882575996,2435 0.0600807232414,1435 0.0599917913869,1288 0.0594912761362,1752 0.0592721008366,1637 0.0591674603559,2272 0.0584232388952,2902 0.058396987998,2261 0.0581188482254,2936 0.0575293362003,1928 0.0568883124297,1366 0.0564260893978,2742 0.0562452031164,2218 0.055936055657,2262 0.055688410881,2318 0.0556849911445,1484 0.0548392226057,1572 0.0548203621775,1912 0.0545270749349,1261 0.0537501033625,3048 0.0529507704711,2798 0.052876724952,1890 0.051654760957,1728 0.0509114137974,2970 0.0499815941057,3064 0.0492704691155,104 0.0484825441683,1427 0.0479856532667,3107 0.0478993504338,2955 0.047590587638,1846 0.0463467673152,2077 0.0460875992568,2542 0.0460037111668,1695 0.0459219451638,2344 0.0457843625652,2686 0.0457576913451,1805 0.0450234909128,1199 0.0449054257726,2596 0.0448778077435,1253 0.0430611813943,2882 0.0430316626062,2375 0.0418052580625,2105 0.0417359446615,1680 0.0410201529875,2091 0.0405769264979,2452 0.0394838149534,2652 0.0392852770343,1165 0.0392716817633,1518 0.0390843051377,1674 0.0389591117616,1811 0.0384428736063,2276 0.0383776323227,1933 0.0382547749887,2951 0.0382384110835,1653 0.038047000754,2569 0.0374919709197,2859 0.0370902184671,1234 0.0366447547948,2829 0.0363724959588,605 0.0360419465296,2911 0.0358641478115,1426 0.0357745544934,2734 0.0357614002478,2862 0.0353682586951,2918 0.0348546645469,1856 0.0343974275762,2535 0.0339539357378,3042 0.0337450483087,1166 0.03366515447,2682 0.0326768155959,2890 0.0320513230138,2188 0.0318784640757
53,139 0.479557124067,514 0.479557124067,569 0.479557124067,1186 0.188700327577,2391 0.175160887957,373 0.164494017119,269 0.144660459917,2613 0.142840790533,2229 0.1418535506,2210 0.141419583145,91 0.130558266697,2986 0.129178218004,203 0.124587858141,2769 0.11908508646,2031 0.118185284303,1269 0.114047563835,901 0.112275334314,639 0.112275334314,722 0.106943746179,725 0.105833516921,1567 0.10478133633,283 0.103843938523,1870 0.103667631206,679 0.10153608031,908 0.101302619372,2028 0.100339405902,1914 0.100292167548,2981 0.0982791971468,692 0.0981117051945,1217 0.0974150687468,1887 0.0963729095149,1097 0.0956205636466,437 0.095409566031,2032 0.0930210584424,89 0.0928239482511,366 0.0915600314403,1080 0.0910328252109,475 0.0908424884807,1557 0.0894542077032,2416 0.0886391862237,2608 0.0878377224445,1136 0.0874179474013,815 0.0873977137533,2420 0.0864014631224,453 0.0860270651398,2326 0.0852439979652,640 0.085158953842,503 0.085158953842,2648 0.0849647361389,1817 0.0835881635476,1836 0.0805791735459,1101 0.0781204723042,537 0.07788707463,1480 0.0777645106454,1933 0.077619007263,1948 0.0764271470274,816 0.075856837498,328 0.0741359125875,508 0.0741359125875,423 0.0741359125875,509 0.0741359125875,566 0.0741359125875,1838 0.0737769946875,1760 0.0737769946875,1981 0.0737769946875,495 0.0733323236105,1935 0.0730420399143,2134 0.072775046173,2192 0.0719990470574,2484 0.0715947259016,3 0.0713039467747,449 0.0711586320859,773 0.0711586320859,2327 0.0698733963073,1857 0.0691945845421,2506 0.0684247204797,2103 0.0676375726307,1211 0.0676322943851,2457 0.0671694192182,2340 0.0670567152263,1124 0.0667275283185,787 0.0667275283185,2104 0.0667030672531,1060 0.0664729127768,750 0.0653710636358,124 0.0651668619017,516 0.0650016768755,1961 0.0645208575484,727 0.0643777795108,1867 0.0643608844735,2199 0.0640715184057,2694 0.0637395461546,1683 0.0637243764569,2334 0.0635675223802,1127 0.0632488006612,486 0.0632488006612,61 0.0620524285604,1061 0.0619237044534,448 0.0617461759045,2549 0.0614039408348
54,2295 0.309370017489,2958 0.25527704841,2326 0.250429962453,2940 0.229648217849,2192 0.20443727135,920 0.201730918014,3031 0.190975089013,2842 0.183936827996,2411 0.18076077945,1213 0.178670595607,2148 0.176369288323,1138 0.169628542756,2155 0.169365250572,2732 0.165009333599,394 0.163960171429,2264 0.163595170774,2931 0.158552683559,2470 0.155849713602,3105 0.147263765216,3103 0.147226773868,1496 0.146994119181,949 0.146678034756,822 0.140949695156,2943 0.140065160839,762 0.13983834926,2178 0.138906019523,1358 0.138445565653,2703 0.138253600241,3198 0.137994863945,3188 0.137578286231,3104 0.1373101222,2265 0.133674430168,1323 0.130313173876,2972 0.128840094152,3133 0.128471920617,1142 0.127600968212,2112 0.12741270644,1471 0.124070856649,2227 0.123537566826,1747 0.12344233346,1457 0.122818090385,2895 0.121723613198,2886 0.121570556515,2314 0.119420998502,2616 0.119205382094,1835 0.11861471488,2956 0.114762427654,990 0.110257654136,651 0.110124020268,3077 0.109799651811,2021 0.108736136524,1781 0.107273602412,987 0.104864821067,2851 0.103480607687,274 0.102679385234,1678 0.102615218094,1902 0.102093041688,1484 0.10121663487,253 0.0996801192515,2651 0.0984512288711,2705 0.0981690438341,2941 0.0967875236358,3014 0.0951805433242,2718 0.0935327861133,2814 0.0926404164052,1098 0.0925765862164,1106 0.0912103523355,100 0.091064449158,17 0.0897757314725,25 0.0890216095352,2111 0.087765501773,2939 0.0868656448226,2865 0.0848395518557,2733 0.0841993954628,3171 0.084053838224,1102 0.0839834698569,2945 0.0837592674783,2254 0.0832056094295,463 0.0820664553936,1466 0.0814374215185,2341 0.0802107136993,628 0.0793551739569,1977 0.0785206441748,2342 0.0782808949216,2700 0.0780779042581,2949 0.0765142263801,2204 0.0757349339722,3170 0.0747189236092,1861 0.0746238953058,2887 0.0742294555933,2871 0.0737987601082,1247 0.0733316008445,2661 0.0731164668071,2710 0.0714565431627,2558 0.0714132166269,1834 0.0711995146541,1852 0.0710918687048,655 0.0703112575471,857 0.069246684865,2684 0.0678592053309
55,1355 0.428099192309,1993 0.390120323776,1898 0.390120323776,1896 0.390120323776,2650 0.295206991484,1739 0.28561389998,2921 0.22487455217,2112 0.19442165177,1665 0.192565814742,413 0.181549863103,556 0.172856219495,1453 0.160920739043,2051 0.147556726314,1142 0.147340906693,920 0.145399548643,210 0.132723011477,2838 0.130066035657,651 0.127160265491,1138 0.12226144508,1846 0.120463537413,2617 0.115109092463,399 0.107328886814,154 0.106217095969,762 0.100789869325,1102 0.0969757578588,1612 0.0965660075514,463 0.0947621802259,1906 0.0946522183227,1466 0.0940358344717,628 0.0916314620912,2704 0.087455042555,1694 0.0867218536285,2965 0.0861525361339,2839 0.0838601344001,2495 0.0827951638539,3169 0.0793676422864,2586 0.07772633192,3009 0.0763690144362,3096 0.0756703446526,249 0.0748502274801,1254 0.0748480772779,3168 0.0737931866622,2253 0.0733891428296,2719 0.0729024327207,1324 0.0723354754206,3082 0.0709694026152,3163 0.0709494109384,1551 0.0706014840993,2450 0.0687404563934,3064 0.0681871694168,2814 0.0667714937504,3056 0.0666990320388,1122 0.0661788505988,2320 0.0652376701299,2767 0.0650973627329,2295 0.064226583568,3043 0.0639953369658,1223 0.0630095009842,1696 0.0618541162836,2799 0.0615876994008,1323 0.0597823469104,2710 0.0596005242888,3042 0.0591298228433,1469 0.0574927100409,2895 0.0571057586744,3194 0.0569088590427,3065 0.056040580441,3128 0.0546040826955,1886 0.0544286484856,3189 0.0532305309291,1135 0.0531263723119,2567 0.0527146581072,2661 0.052699414531,2090 0.052574648082,2632 0.0520870266345,2647 0.0520853522058,1613 0.0519909929869,2081 0.051982193116,1305 0.0517939122001,2930 0.0517203022183,1306 0.0508158968308,2742 0.0506065450971,2889 0.0505737278047,1852 0.0496615997837,1459 0.0493224470315,1259 0.0491011526737,1934 0.0483252206633,2052 0.0478745084335,2413 0.047235642006,1807 0.0472344531929,284 0.0471075351206,2316 0.0471017843769,689 0.0465786648543,2782 0.046341928539,1496 0.0458839348664,2603 0.0456776394978,2625 0.0448278444485,1503 0.0443585698636,1379 0.0442066779559,2968 0.0440576838911
56,55 0.20775171701,1678 0.178869828548,2327 0.166588932609,2650 0.156210597306,393 0.140774704555,864 0.140426919979,1142 0.139779857299,920 0.137938123342,1355 0.135376851217,99 0.132580155155,2112 0.131832395767,164 0.131095495483,21 0.129518708349,1993 0.123366878465,1898 0.123366878465,1896 0.123366878465,1 0.123167622906,651 0.120634820047,2449 0.116390332039,1138 0.115987390943,2323 0.114084031634,1136 0.113979058591,2645 0.111421326406,44 0.110023899902,1453 0.108838608624,2921 0.108276699228,1991 0.103464971278,1101 0.101856634188,2061 0.101013110355,762 0.0956176656415,2134 0.0948870512099,1665 0.0948032499608,54 0.0929479755588,2931 0.0923860961806,1102 0.0919992817964,1739 0.090319045534,463 0.0898992976672,1258 0.0893840862097,1466 0.0892102255815,2932 0.0882499444473,1211 0.0881817232449,93 0.0881465448588,628 0.0869292376618,124 0.0849671925698,1961 0.0841249059431,1867 0.0839163265721,1214 0.0813075837765,2166 0.0812504778704,2326 0.0808351475712,3189 0.0797773585731,2663 0.07966916732,2090 0.0787943775627,2121 0.0772833603935,1334 0.0764642428217,2779 0.0751893770679,1253 0.0746987280717,2974 0.0740294390462,2470 0.0739442193616,1887 0.0718895591551,249 0.0710091606656,438 0.0709724361956,464 0.0694175299916,1048 0.0693192087089,2476 0.0692764796513,2129 0.068279044376,1840 0.0676895781228,2346 0.0674739599871,2430 0.0672354866559,1806 0.067235342788,2133 0.0670693963378,1911 0.0666686913103,2769 0.0665389367089,1967 0.0660909327584,2809 0.0653931840789,1216 0.0653068411094,1154 0.0646187026606,2813 0.0643252923087,3124 0.0643132167722,1803 0.0633813948488,2814 0.0633450009069,2032 0.063082199158,2842 0.0630284177799,1841 0.0619184461164,1834 0.0618818266586,1046 0.0614543878873,2719 0.0610659587921,2295 0.0609306871218,397 0.0590866238822,850 0.0589037058257,2416 0.0586895050278,2616 0.0577322033859,2165 0.0575691756124,1781 0.0572500285986,2051 0.056998277905,1934 0.0564488107915,2504 0.056227486074,2958 0.0558649147463,2305 0.0554399492912,1072 0.0548937217632,1397 0.0544735489381
57,p3077 0.230805465585,2021 0.127710303562,1905 0.106792734601,233 0.100804482309,2850 0.0923450950538,1119 0.0851668811357,905 0.0851529427768,769 0.0851529427768,1183 0.0826080789703,2802 0.0815869108377,2705 0.0806825661999,134 0.0756539790751,1086 0.0752354438729,231 0.0751526779702,2227 0.0736914054118,3122 0.0714696924448,2922 0.0713714380105,1834 0.070420850959,2411 0.0698407284307,1914 0.0694616563835,890 0.0682677349244,2644 0.0649614659319,1705 0.0645140912242,1755 0.0641866849237,28 0.0635843285508,2616 0.0635457641044,1510 0.0629717055749,3143 0.0626012074664,2138 0.0621180298056,3000 0.0608877481134,1942 0.0608773844432,496 0.059931359264,2785 0.0598621043939,2295 0.0589784917444,3161 0.0588952061652,394 0.0588403661019,1106 0.0586726572275,1854 0.0584953700947,17 0.0577498122215,3060 0.0573638694737,25 0.0572647100725,1835 0.0548510286395,3191 0.0544787614438,3030 0.0528638279772,2414 0.0527744230097,2281 0.0521958815509,2981 0.0519293872586,3080 0.0512646358172,2943 0.0507082449824,1870 0.0506335187416,1797 0.0505297489686,133 0.0504483925791,2470 0.0500399632526,2982 0.0495111615951,1860 0.0490301322513,920 0.048766892452,2428 0.0484066308503,3005 0.0481724186354,1277 0.0478467944996,2090 0.0477569763407,2066 0.0475624702169,2574 0.0475581309517,2148 0.0468727148218,3154 0.0465396470538,2477 0.0463128591321,2284 0.0456499247554,2864 0.0456098745569,1764 0.0450473143205,1391 0.0445017023757,2732 0.0443469337856,2937 0.0441973349051,177 0.0440851419485,583 0.043956973335,2852 0.0438753728438,1977 0.0438291075868,997 0.0438056556499,3078 0.043568406179,1666 0.0434915402136,2073 0.0434915402136,998 0.0433671107958,3175 0.0433016378758,2718 0.0430776913238,3103 0.0429217596174,1046 0.0428669730305,1469 0.0426297105926,2689 0.0426166636409,2154 0.0424896529516,2246 0.0422789164539,1655 0.041760311083,2573 0.0415965744248,1852 0.0415759679507,397 0.0412153598709,2719 0.0411001416269,1138 0.0410063910025,3197 0.0408949922643,682 0.0407287304928,1771 0.0406028684481,3004 0.0403683502472,2624 0.0401080049624,768 0.0399622678079
58,p1344 0.200323644851,p2634 0.16910716376,50 0.163082146315,p1709 0.156204853573,1779 0.151082114582,1816 0.145276606754,69 0.139003741666,1474 0.138652198426,p1631 0.137838915079,382 0.134292166273,1171 0.134231244977,349 0.131814515585,1578 0.131239901622,740 0.129645931442,356 0.129645931442,136 0.128968264531,p1944 0.126342322534,2225 0.125337748289,1823 0.123596437116,p2098 0.123402919202,1637 0.121304933995,1252 0.120256812282,p2395 0.120119016307,2999 0.117892775384,908 0.117185805779,287 0.116384771854,p2825 0.114700024627,692 0.113494589783,1876 0.112039947422,529 0.111180939173,p1398 0.108677030462,1835 0.106870179097,299 0.10552366781,264 0.10552366781,475 0.105085636261,1732 0.104350373769,p1619 0.104295876671,936 0.103498318014,511 0.103498318014,777 0.103498318014,256 0.103498318014,301 0.103498318014,2062 0.103081976789,1698 0.0998085990328,956 0.0991132206898,1396 0.098775324729,p3166 0.0983367260894,378 0.0971812653672,1313 0.0970895362624,2212 0.0965385616095,1586 0.0964048098239,1695 0.093299014398,270 0.0925314948147,1946 0.0920872799779,3049 0.0917098099791,p432 0.0906509237274,1802 0.0905024026504,751 0.0900484888395,156 0.0899358398318,p1420 0.0894544067989,2216 0.0892721881566,955 0.0884210454191,3138 0.0872324035147,266 0.0850458942127,2533 0.0846810001756,p1691 0.0829298172989,62 0.082826863602,839 0.0820915615189,801 0.0820915615189,2351 0.0818106822096,246 0.078056340809,126 0.078056340809,2645 0.0776065503604,75 0.0768498356085,184 0.076082099425,2238 0.0758233516676,840 0.0758233516676,2525 0.0747574481807,2325 0.0737240956294,297 0.0737197898114,2418 0.0735554203306,1206 0.0732340792671,1423 0.0732017842894,p1629 0.073114071229,p536 0.0725035593849,2904 0.0716556013221,66 0.0711365460203,2167 0.0708830821847,1875 0.0706567739371,1987 0.0702507656668,1270 0.0702354936827,884 0.0699723592121,765 0.0699723592121,2849 0.0698005146821,1598 0.0697916202177,3019 0.0693332406085,1146 0.0692345521534,1605 0.0689954400187,2585 0.0684340303838,933 0.0684062184971
59,2070 0.199520610191,1313 0.189075478223,28 0.184152180293,137 0.175714728278,634 0.171401782349,275 0.168920233487,292 0.162102250649,651 0.1575091835,p1456 0.151024740371,2437 0.14641882006,661 0.146294990239,102 0.139337745435,2258 0.137809277091,p1855 0.136072664297,852 0.132296900254,653 0.126749237008,208 0.124531046985,p2532 0.124413135741,144 0.12070213416,p2111 0.120315103501,p1235 0.12012276972,1681 0.119755243717,p2203 0.119543174864,3041 0.119285774735,1051 0.117097951661,681 0.116960318392,p1112 0.116393262574,p2412 0.116101567187,929 0.115192160328,2050 0.113160008751,p2552 0.111371141109,117 0.111014829755,1926 0.110381636794,490 0.110094895509,2307 0.107937400446,105 0.106718907557,3087 0.106070516695,p3126 0.105864108954,1625 0.10455107648,239 0.104532100332,2250 0.104284531469,p2032 0.103600893083,p2127 0.103446969204,1665 0.101991750268,987 0.101382259618,1525 0.0998769337782,p1700 0.0995630748078,2688 0.0985392833727,2795 0.0967827247403,p944 0.0958177771555,2990 0.0953324155448,2268 0.0943589885793,1703 0.0938615477537,2278 0.0936783152047,p2905 0.092157256076,2407 0.0914159697272,2705 0.0912199334109,2484 0.0910451240222,51 0.0908837677009,1275 0.0908400856974,1331 0.089605820729,329 0.0893220553897,1110 0.0884443886576,1359 0.0882694636651,1675 0.0879876152001,727 0.087526966775,1809 0.0871213852118,1828 0.0870150316391,2664 0.0859723997692,p2673 0.0856363066886,1073 0.0855251254493,1441 0.0849551750422,2139 0.0847344583653,2650 0.0844847950659,p2107 0.0843177394658,2711 0.083837520749,2733 0.0829982767455,1725 0.0816009627319,191 0.081532016886,166 0.0809972710934,1486 0.0809725949769,p1457 0.0804377890251,2715 0.0802481654316,1939 0.0794097451539,1830 0.0784661501072,p1885 0.0779668866463,799 0.0772827864489,654 0.0766289559281,2739 0.0765470749075,219 0.0764422099236,p2991 0.0761290327803,3134 0.0758366430904,p2631 0.0754437632372,77 0.0753917280121,652 0.0747865094404,2808 0.0747587897572,2388 0.0746437161013,2141 0.0745772023485,161 0.0745346535389,p1324 0.0744897620744
60,1532 0.20939856809,2967 0.162003469373,p2593 0.161617774548,2738 0.13607864839,2311 0.127064445165,2151 0.126257236865,866 0.123745548319,p2976 0.123174142632,1518 0.121391800763,1106 0.120274172437,p2516 0.11967081055,p3137 0.118658510398,1107 0.115736780032,25 0.112604418842,3026 0.111197992571,p3087 0.108015410466,1754 0.104661741529,1750 0.102974798764,3049 0.0997978210427,1774 0.0996241568294,705 0.0980583388351,888 0.0980583388351,1572 0.0974882599559,p2718 0.0971770123947,704 0.0969594733632,887 0.0969594733632,652 0.0968228869167,2424 0.0966285147418,698 0.0963896079616,p2964 0.0959967823521,1366 0.0947536240262,2277 0.0947521006648,3136 0.0947359970186,2536 0.0944322429761,2689 0.0943761672315,p2816 0.0922148278253,p2882 0.0919850818983,2812 0.0919725272775,2888 0.0919243176232,2358 0.0912336388865,18 0.0907895650173,3142 0.090192784828,757 0.0882419958947,2988 0.0880410060201,1752 0.0871047930593,2876 0.0870121149203,p2817 0.086828161984,p2715 0.0866920465176,3025 0.0866103850289,1083 0.0848197542186,651 0.0838652057944,2069 0.0836358392201,2138 0.0830858852067,3127 0.0821085156248,3092 0.0819353451413,1515 0.0818733949844,1199 0.0816744548837,189 0.0816415259811,p2716 0.0814823176267,2948 0.0810731469408,618 0.080975309502,2625 0.0806225424066,1409 0.0805643714007,2375 0.0803195059465,3070 0.0800039423836,2319 0.0796022786461,795 0.0784130461684,p2957 0.0782957755144,2380 0.0782392387366,2318 0.0780392932031,3059 0.0780151545759,2298 0.0778971227261,2928 0.0777505491134,2322 0.0767856965259,p2710 0.0761631851383,2491 0.0760845956625,1552 0.0751926591029,2740 0.0743023500832,1844 0.0742776222419,1603 0.0742771872064,987 0.0740005912881,2359 0.073829765366,171 0.0728728690893,2345 0.0723979942668,3089 0.0716346245225,1860 0.0713047363721,1910 0.070958801427,2016 0.070947308358,3058 0.070924968622,3030 0.0708544808237,2828 0.0704052815611,2669 0.0703157322371,157 0.0698510156157,2407 0.0697987563002,238 0.0692314198652,6 0.0692126937883,2869 0.0691759791442,1526 0.069120152852,1461 0.0690945417019,2634 0.0688105874323
61,p239 0.218580197311,2070 0.215506889772,p1830 0.192763032654,p634 0.185135084442,275 0.182454705324,p2965 0.17305139772,651 0.170129362647,1287 0.169647441063,p3169 0.159422833589,p2451 0.148451906839,p3168 0.148225631736,556 0.146533233901,2278 0.145810342086,p2711 0.145366846076,1329 0.138122622348,292 0.13282564017,1207 0.129932608207,p2976 0.129070354845,p3134 0.126585288852,2746 0.124083021447,2114 0.118792973058,1935 0.117153936367,p2160 0.116123951996,p2631 0.113849906277,2251 0.113712244448,60 0.112008103123,p2575 0.111815300121,2288 0.110838549925,2107 0.110074732947,2293 0.109047287944,p2307 0.10625511928,2974 0.104813449568,2530 0.103282257509,2109 0.10233281755,28 0.099453544127,635 0.0984187641964,2789 0.0978888463157,2140 0.0974162012415,2882 0.0958678167387,2916 0.0956649398944,2561 0.0940235641435,2258 0.0918409440054,1151 0.0909913580258,399 0.0909845704239,1992 0.0907809137723,3072 0.0900648148441,2157 0.0896797220279,2991 0.0893895425478,p2641 0.0890944022484,2437 0.0864558555064,2685 0.0863525402128,2736 0.0861515000789,1881 0.085769026742,2947 0.0851776063577,p1236 0.0844053781962,1597 0.0835972520793,2018 0.0829091748908,652 0.0807786625704,1683 0.080748073194,615 0.0782417085869,838 0.0781372416974,2673 0.0772561935649,1831 0.0771961144756,p2765 0.076243093218,208 0.075834965493,2540 0.0754101397364,102 0.0752509831388,1715 0.0748694657435,1814 0.0748694657435,1815 0.0748694657435,3129 0.0739713131777,1916 0.0732974297992,2781 0.0724934363925,852 0.0714484921457,2688 0.0709554993369,925 0.0708705598467,2824 0.0706380079713,818 0.0704144656859,2033 0.0702929127967,2722 0.0699377899123,2532 0.0691414877452,798 0.0683940576441,p2524 0.0671599370675,32 0.0668364275073,1194 0.0666899594271,p1457 0.0664667849711,944 0.0663580707359,657 0.064625491775,1372 0.0645532554402,2412 0.0645224078396,1046 0.0644014869112,2249 0.0629011307476,p1976 0.0625995671454,1030 0.0625725866321,1699 0.0622990998805,2494 0.0619821227839,2809 0.0619214117233,2203 0.0619208601152,3041 0.0618626740417,987 0.061738179722
62,1961 0.24709494823,2430 0.19483332426,3007 0.177676358588,392 0.169808948924,2790 0.165846506399,2975 0.15345568839,1648 0.14481579104,141 0.137050597139,2932 0.13136432962,1136 0.127432461511,1266 0.122595571564,1424 0.122486338309,2326 0.121125669544,1101 0.113879179002,2227 0.104696747368,2327 0.104692178513,2333 0.103648872856,2743 0.102216174067,1368 0.102190349143,320 0.101302184979,2720 0.0998209050198,1566 0.099091770379,2596 0.0958058071392,2927 0.091646000903,1806 0.0884860587102,p3156 0.0883109896427,2121 0.0864054236847,3086 0.0855443929422,1603 0.0835005974956,2057 0.0825320376051,2189 0.0822100912538,1795 0.080808884434,2076 0.0807267688922,3084 0.0805940246883,p950 0.0804004349276,2685 0.0803467209125,2134 0.0796085570076,2337 0.0795900158455,1367 0.0778577116334,2476 0.0774534588711,2702 0.0770471437542,1870 0.0769806939315,2649 0.0769012929975,2195 0.0766356203617,1856 0.0765340095585,2216 0.0761204060126,1840 0.0756792490255,2346 0.0754381806211,1957 0.0752181587252,2133 0.0749858647106,1888 0.0747724688876,2401 0.0741697019273,1967 0.0738919091721,2484 0.0730583043966,678 0.0717375301924,2709 0.0712253403384,1302 0.0711525160893,1948 0.0703908260364,1841 0.0692269272887,1887 0.0684040798939,940 0.0679472280878,1143 0.0676431438971,1158 0.0674367516679,3163 0.0660316004259,1569 0.0659677965164,1309 0.0658329950737,2416 0.0656168614039,2952 0.0653175914004,2616 0.0645465656309,2924 0.0639645475978,1934 0.0631116890894,1009 0.0629677334277,1828 0.0629673481521,2504 0.0628642405327,2973 0.0625165527558,2598 0.0623923683721,1933 0.0618925633155,2325 0.0612696757198,2469 0.0611571006148,p3075 0.0610394240735,1664 0.0608570189145,2809 0.0608205541493,2182 0.0607069771031,2220 0.0604416147586,2255 0.0604271736354,3096 0.059689165802,1725 0.0595490753897,2706 0.0590148766211,3034 0.058911116843,2028 0.0586249297572,1262 0.0583319531534,2232 0.0578357695832,2785 0.057785849022,p2714 0.0576464186708,1420 0.0576130750534,1678 0.0574218884314,2291 0.0573116796767,2545 0.0572077311174,p1601 0.0569720320029,2672 0.0566474701942
